id,name,company,type,address,city,postal,state,lat,lon,profile_url
12965,CleanArc VA1 Campus,CleanArc Data Centers,Campus,Interstate 95,Fredericksburg,22408,Virginia,38.16057489088293,-77.50050666227658,https://www.datacentermap.com/usa/virginia/fredericksburg/cleanarc-va1-campus/
13969,PowerHouse 95 - Building 4,PowerHouse Data Centers,Colocation,Overview Dr & Cosner Dr,Fredericksburg,22408,Virginia,38.219798,-77.478355,https://www.datacentermap.com/usa/virginia/fredericksburg/powerhouse-95-building-4/
13971,PowerHouse 95 - Building 6,PowerHouse Data Centers,Colocation,Overview Dr & Cosner Dr,Fredericksburg,22408,Virginia,38.216362,-77.4771,https://www.datacentermap.com/usa/virginia/fredericksburg/powerhouse-95-building-6/
13970,PowerHouse 95 - Building 5,PowerHouse Data Centers,Colocation,Overview Dr & Cosner Dr,Fredericksburg,22408,Virginia,38.218494,-77.477352,https://www.datacentermap.com/usa/virginia/fredericksburg/powerhouse-95-building-5/
13966,PowerHouse 95 - Building 1,PowerHouse Data Centers,Colocation,Overview Dr & Cosner Dr,Fredericksburg,22408,Virginia,38.22189,-77.478686,https://www.datacentermap.com/usa/virginia/fredericksburg/powerhouse-95-building-1/
13968,PowerHouse 95 - Building 3,PowerHouse Data Centers,Colocation,Overview Dr & Cosner Dr,Fredericksburg,22408,Virginia,38.220634,-77.478533,https://www.datacentermap.com/usa/virginia/fredericksburg/powerhouse-95-building-3/
13967,PowerHouse 95 - Building 2,PowerHouse Data Centers,Colocation,Overview Dr & Cosner Dr,Fredericksburg,22408,Virginia,38.222189,-77.476104,https://www.datacentermap.com/usa/virginia/fredericksburg/powerhouse-95-building-2/
12984,Stafford Technology Campus - Building 3,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.382571,-77.437887,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-3/
12991,Stafford Technology Campus - Building 10,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.386591,-77.429025,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-10/
13002,Stafford Technology Campus - Building 21,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.37984,-77.427865,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-21/
12992,Stafford Technology Campus - Building 11,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.387767,-77.42866,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-11/
12999,Stafford Technology Campus - Building 18,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.383129,-77.423765,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-18/
12989,Stafford Technology Campus - Building 8,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.38161,-77.432195,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-8/
12985,Stafford Technology Campus - Building 4,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.381017,-77.439085,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-4/
12994,Stafford Technology Campus - Building 13,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.386863,-77.420672,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-13/
12997,Stafford Technology Campus - Building 16,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.385014,-77.423995,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-16/
12986,Stafford Technology Campus - Building 5,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.380684,-77.437226,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-5/
12983,Stafford Technology Campus - Building 2,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.384149,-77.436705,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-2/
12998,Stafford Technology Campus - Building 17,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.384146,-77.421882,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-17/
13001,Stafford Technology Campus - Building 20,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.38128,-77.429501,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-20/
12990,Stafford Technology Campus - Building 9,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.387822,-77.430728,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-9/
12996,Stafford Technology Campus - Building 15,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.385564,-77.421082,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-15/
12993,Stafford Technology Campus - Building 12,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.388928,-77.427492,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-12/
12995,Stafford Technology Campus - Building 14,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.386374,-77.423306,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-14/
12982,Stafford Technology Campus - Building 1,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.38752,-77.437214,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-1/
12981,Stafford Technology Campus,STACK INFRASTRUCTURE,Campus,Eskimo Hill Rd,Stafford,22554,Virginia,38.382867,-77.42926,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus/
12987,Stafford Technology Campus - Building 6,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.382258,-77.436118,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-6/
13004,Stafford Technology Campus - Building 23,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.378992,-77.424152,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-23/
13003,Stafford Technology Campus - Building 22,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.379365,-77.430201,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-22/
13000,Stafford Technology Campus - Building 19,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.382509,-77.422111,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-19/
12988,Stafford Technology Campus - Building 7,STACK INFRASTRUCTURE,Colocation,Eskimo Hill Rd,Stafford,22554,Virginia,38.383015,-77.431268,https://www.datacentermap.com/usa/virginia/fredericksburg/stafford-technology-campus-building-7/
4962,DBT DATA Cyber Integration Center,DBT DATA - Cyber Integration Center,Colocation,139 Tyco St,Harrisonburg,22802,Virginia,38.4621571,-78.8563737,https://www.datacentermap.com/usa/virginia/harrisonburg/dbt-data-cyber-integration-center/
7108,QTS Harrisonburg,QTS Data Centers,Colocation,1175 N Main St,Harrisonburg,22802,Virginia,38.4621271,-78.8563836,https://www.datacentermap.com/usa/virginia/harrisonburg/qts-harrisonburg/
14846,Project Tallmadge - Building 2,"Takanock, LLC",Colocation,Borden Mowery Dr,Strasburg,22657,Virginia,39.01296356572852,-78.3535634480516,https://www.datacentermap.com/usa/virginia/harrisonburg/project-tallmadge-building-2/
14845,Project Tallmadge - Building 1,"Takanock, LLC",Colocation,Borden Mowery Dr,Strasburg,22657,Virginia,39.01154697994925,-78.35936588189682,https://www.datacentermap.com/usa/virginia/harrisonburg/project-tallmadge-building-1/
14844,Project Tallmadge,"Takanock, LLC",Campus,Borden Mowery Dr,Strasburg,22657,Virginia,39.01334611476693,-78.35493575737661,https://www.datacentermap.com/usa/virginia/harrisonburg/project-tallmadge/
10898,Brush Mountain Data Center,Brush Mountain Data Center,Colocation,2200 Kraft Dr SW,Blacksburg,24060,Virginia,37.1991254,-80.4081322,https://www.datacentermap.com/usa/virginia/roanoke/brush-mountain-data-center/
14838,Google Botetourt Center Industrial Park,Google,Hyperscaler,"Botetourt Center Industrial Park, 984 International Pkwy",Daleville,24083,Virginia,37.44408684520931,-79.91743417100798,https://www.datacentermap.com/usa/virginia/roanoke/google-botetourt-center-industrial-park/
10298,8217 Linton Hall Rd (VA4),Digital Realty,Colocation,8217 Linton Hall Rd ,Bristow,20136,Virginia,38.7782843,-77.59453649999999,https://www.datacentermap.com/usa/virginia/bristow/digital-realty-va4/
11376,Microsoft - 8008 Devlin Rd,Microsoft,Hyperscaler,8008 Devlin Rd,Bristow,20136,Virginia,38.771265,-77.575318,https://www.datacentermap.com/usa/virginia/bristow/microsoft-8008-devlin-rd/
9885,STACK Infrastructure NVA02 Campus,STACK INFRASTRUCTURE,Campus,Hornbaker Rd / Linton Hall Rd,Bristow,20109,Virginia,38.7455014,-77.5359638,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02-campus/
10999,STACK Infrastructure NVA02J,STACK INFRASTRUCTURE,Colocation,Linton Hall Rd,Bristow,20136,Virginia,38.7430032486321,-77.54460529668756,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02j/
10997,STACK Infrastructure NVA02H,STACK INFRASTRUCTURE,Colocation,Linton Hall Rd,Bristow,20136,Virginia,38.74142701441061,-77.5424761426644,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02h/
10488,Amazon AWS IAD - 5945 Wellington,Amazon AWS,Hyperscaler,5945 Wellington Rd,Bristow,20136,Virginia,38.789828,-77.582873,https://www.datacentermap.com/usa/virginia/bristow/amazon-aws-iad-5945-wellington/
10487,Amazon AWS IAD - 5845 Wellington,Amazon AWS,Hyperscaler,5845 Wellington Rd,Bristow,20136,Virginia,38.789828,-77.582873,https://www.datacentermap.com/usa/virginia/bristow/amazon-aws-iad-5845-wellington/
10998,STACK Infrastructure NVA02I,STACK INFRASTRUCTURE,Colocation,Linton Hall Rd,Bristow,20136,Virginia,38.74372098661489,-77.54301745300927,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02i/
9888,STACK Infrastructure NVA02C,STACK INFRASTRUCTURE,Colocation,9730 Hornbaker Rd,Bristow,20109,Virginia,38.7451377,-77.5330692,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02c/
9886,STACK Infrastructure NVA02A,STACK INFRASTRUCTURE,Colocation,9750 Hornbaker Rd,Bristow,20109,Virginia,38.743082,-77.533448,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02a/
9889,STACK Infrastructure NVA02D,STACK INFRASTRUCTURE,Colocation,9590 Hornbaker Rd,Bristow,20109,Virginia,38.7455014,-77.5359638,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02d/
9890,STACK Infrastructure NVA02E,STACK INFRASTRUCTURE,Colocation,9604 Hornbaker Rd,Bristow,20109,Virginia,38.745617,-77.5381503,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02e/
9887,STACK Infrastructure NVA02B,STACK INFRASTRUCTURE,Colocation,9720 Hornbaker Rd,Bristow,20109,Virginia,38.744253,-77.533376,https://www.datacentermap.com/usa/virginia/bristow/stack-infrastructure-nva02b/
14008,Hunter Trust,JK Land Holdings,Campus,8613 Linton Hall Rd,Bristow,20136,Virginia,38.77307066256186,-77.59141838144379,https://www.datacentermap.com/usa/virginia/bristow/hunter-trust/
10486,Amazon AWS IAD - Wellington Campus (Bristow),Amazon AWS,Campus,5845-5915 Wellington Rd,Bristow,20136,Virginia,38.789828,-77.582873,https://www.datacentermap.com/usa/virginia/bristow/amazon-aws-iad-wellington-campus1/
10889,Google Prince William County - Building 4,Google,Hyperscaler,Wellington Road & Piney Branch Lane,Bristow,20136,Virginia,38.7861667,-77.5755806,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-4/
10886,Google Prince William County - Building 1,Google,Hyperscaler,Wellington Road & Piney Branch Lane,Bristow,20136,Virginia,38.792,-77.5748,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-1/
10885,Google Prince William County Campus,Google,Campus,Wellington Road & Piney Branch Lane,Bristow,20136,Virginia,38.78880624112648,-77.57458863420699,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-county-campus/
10888,Google Prince William County - Building 3,Google,Hyperscaler,Wellington Road & Piney Branch Lane,Bristow,20136,Virginia,38.7888444,-77.5739167,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-3/
10887,Google Prince William County - Building 2,Google,Hyperscaler,Wellington Road & Piney Branch Lane,Bristow,20136,Virginia,38.7906583,-77.5722028,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-2/
9040,Equinix CU1,Equinix,Colocation,18155 Technology Drive,Culpeper,22701,Virginia,38.45566,-77.97879,https://www.datacentermap.com/usa/virginia/culpeper/equinix-cu1/
9275,CloudHQ CLP Campus,CloudHQ,Campus,14521 McDevitt Drive,Culpeper,22701,Virginia,38.46110781184714,-77.97931678342114,https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp-campus/
11109,Databank IAD5 - Culpeper,DataBank,Colocation,14601 Germanna Hwy,Culpeper,22701,Virginia,38.4501478,-77.9808511,https://www.datacentermap.com/usa/virginia/culpeper/databank-iad5-culpeper/
14665,DataBank IAD6 - Culpeper,DataBank,Colocation,14601 Germanna Hwy,Culpeper,22701,Virginia,38.4501478,-77.9808511,https://www.datacentermap.com/usa/virginia/culpeper/databank-iad6-culpeper/
11734,EdgeCore Culpeper Campus,EdgeCore,Campus,"Culpeper Technology Zone (CTZ), 15650 Nalles Mill Rd",Culpeper,22701,Virginia,38.4685071,-77.963492,https://www.datacentermap.com/usa/virginia/culpeper/edgecore-culpeper-campus/
11738,EdgeCore Culpeper CP01,EdgeCore,Colocation,"Culpeper Technology Zone (CTZ), 15650 Nalles Mill Rd",Culpeper,22701,Virginia,38.4685071,-77.963492,https://www.datacentermap.com/usa/virginia/culpeper/edgecore-culpeper-cp011/
11737,EdgeCore Culpeper CP03,EdgeCore,Colocation,"Culpeper Technology Zone (CTZ), 15650 Nalles Mill Rd",Culpeper,22701,Virginia,38.4685071,-77.963492,https://www.datacentermap.com/usa/virginia/culpeper/edgecore-culpeper-cp03/
11736,EdgeCore Culpeper CP02,EdgeCore,Colocation,"Culpeper Technology Zone (CTZ), 15650 Nalles Mill Rd",Culpeper,22701,Virginia,38.4685071,-77.963492,https://www.datacentermap.com/usa/virginia/culpeper/edgecore-culpeper-cp02/
9276,CloudHQ CLP1,CloudHQ,Colocation,14521 McDevitt Drive,Culpeper,22701,Virginia,38.46110781184714,-77.97931678342114,https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp1/
9277,CloudHQ CLP2,CloudHQ,Colocation,14521 McDevitt Drive,Culpeper,22701,Virginia,38.46110781184714,-77.97931678342114,https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp2/
9278,CloudHQ CLP3,CloudHQ,Colocation,14521 McDevitt Drive,Culpeper,22701,Virginia,38.46110781184714,-77.97931678342114,https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp3/
9042,Equinix CU3,Equinix,Colocation,18155 Technology Drive,Culpeper,22701,Virginia,38.45566,-77.97879,https://www.datacentermap.com/usa/virginia/culpeper/equinix-cu3/
9041,Equinix CU2,Equinix,Colocation,18155 Technology Drive,Culpeper,22701,Virginia,38.45566,-77.97879,https://www.datacentermap.com/usa/virginia/culpeper/equinix-cu2/
10533,Amazon AWS IAD - 20420 Germanna,Amazon AWS,Hyperscaler,20420 Germanna Hwy,Stevensburg,22741,Virginia,38.44093785550198,-77.87726993253894,https://www.datacentermap.com/usa/virginia/culpeper/amazon-aws-iad-20420-germanna/
9044,Culpeper Campus,Equinix,Campus,18155 Technology Drive,Culpeper,22701,Virginia,38.45566,-77.97879,https://www.datacentermap.com/usa/virginia/culpeper/culpeper-campus/
9043,Equinix CU4,Equinix,Colocation,18155 Technology Drive,Culpeper,22701,Virginia,38.45566,-77.97879,https://www.datacentermap.com/usa/virginia/culpeper/equinix-cu4/
10447,Amazon AWS IAD - Sutton Bay Campus,Amazon AWS,Campus,25410-25430 Sutton Bay Plz,South Riding,20152,Virginia,38.916092,-77.478062,https://www.datacentermap.com/usa/virginia/south-riding/amazon-aws-iad-sutton-campus/
10450,Amazon AWS IAD - 25430 Sutton Bay,Amazon AWS,Hyperscaler,25430 Sutton Bay Plz,South Riding,20152,Virginia,38.916582,-77.479757,https://www.datacentermap.com/usa/virginia/south-riding/amazon-aws-iad-25430-sutton/
10449,Amazon AWS IAD - 25420 Sutton Bay,Amazon AWS,Hyperscaler,25420 Sutton Bay Plz,South Riding,20152,Virginia,38.916168,-77.478676,https://www.datacentermap.com/usa/virginia/south-riding/amazon-aws-iad-25420-sutton/
10448,Amazon AWS IAD - 25410 Sutton Bay,Amazon AWS,Hyperscaler,25410 Sutton Bay Plz,South Riding,20152,Virginia,38.91583,-77.477432,https://www.datacentermap.com/usa/virginia/south-riding/amazon-aws-iad-25410-sutton/
11379,Amazon AWS IAD - 24359 Racefield Ln,Amazon AWS,Hyperscaler,24359 Racefield Ln,Aldie,20105,Virginia,38.949565,-77.54987799999999,https://www.datacentermap.com/usa/virginia/south-riding/amazon-aws-iad-24359-racefield-ln/
611,OnePartner ATAC,"OnePartner, LLC.",Colocation,158 Advanced Technology Drive,Duffield,24244,Virginia,36.715151,-82.81846,https://www.datacentermap.com/usa/virginia/south-west-virginia/atac-sw-virginia/
14064,Amazon AWS - 7951-7961 Loisdale Rd,Amazon AWS,Hyperscaler,7951-7961 Loisdale Rd,Springfield,22150,Virginia,38.7424509,-77.1863947,https://www.datacentermap.com/usa/virginia/springfield-va/amazon-aws-7951-7961-loisdale-rd/
10901,DP Facilities - Mineral Gap Data Center,DP Facilities,Colocation,5978 Windswept Blvd,Wise,24293,Virginia,36.97797550039026,-82.5267990919378,https://www.datacentermap.com/usa/virginia/wise/mineral-gap-data-center/
965,36 NE 2nd St (MIA10),Digital Realty,Colocation,36 NE 2nd Street,Miami,33132,Florida,25.775811,-80.192958,https://www.datacentermap.com/usa/florida/miami/36ne-2nd-street/
10069,Hivelocity - Miami 1,Hivelocity,Colocation,50 NE 9th St,Miami,33132,Florida,25.7823647,-80.1931295,https://www.datacentermap.com/usa/florida/miami/hivelocity-miami-1/
1010,2300 NW 89th Pl (MIA11),Digital Realty,Colocation,2300 NW 89th Pl,Miami,33172,Florida,25.795032,-80.342568,https://www.datacentermap.com/usa/florida/miami/2300nw-89th-pl/
869,Equinix MI1 (NAP of the Americas),Equinix,Colocation,50 NE 9th Street,Miami,33132,Florida,25.782841,-80.193084,https://www.datacentermap.com/usa/florida/miami/terremark-miami/
943,RadiusDC Miami I,RadiusDC,Colocation,11300 NW 25th Street,Miami,33172,Florida,25.796876,-80.378809,https://www.datacentermap.com/usa/florida/miami/telefonica-keycenter/
14087,Metobloks Miami MB01,"Metrobloks, LLC",Colocation,500 NW 137th Ave,Miami,33178,Florida,25.77154587143937,-80.41817894166525,https://www.datacentermap.com/usa/florida/miami/metobloks-miami-mb01/
1572,ColoHouse Miami,ColoHouse,Colocation,36 NE 2nd Street,Miami,33132,Florida,25.7758108,-80.1929487,https://www.datacentermap.com/usa/florida/miami/colohouse/
10884,NetcroHosting,NetcroHosting,Colocation,36 NE 2nd St,Miami,33132,Florida,25.7758398,-80.1929686,https://www.datacentermap.com/usa/florida/miami/netcrohosting/
1028,CoreSite Miami (MI1),CoreSite,Colocation,2115 NW 22nd Street,Miami,33142,Florida,25.797341,-80.229838,https://www.datacentermap.com/usa/florida/miami/miami-exchange/
1687,Cogent Data Center - Miami,"Cogent Communications, Inc.",Colocation,200 SE 1st St,Miami,33131,Florida,25.773426,-80.190183,https://www.datacentermap.com/usa/florida/miami/cogent-miami/
10810,Iron Mountain Data Centers MIA-1,Iron Mountain Data Centers,Colocation,2925 NW 120th Terrace,Miami,33167,Florida,25.8845875,-80.2472068,https://www.datacentermap.com/usa/florida/miami/iron-mountain-mia-1/
4807,DataBank MIA1 - Downtown Miami,DataBank,Colocation,36 NE 2nd St,Miami,33132,Florida,25.775811,-80.192958,https://www.datacentermap.com/usa/florida/miami/zcolo-36ne-2nd/
9054,Equinix MI6,Equinix,Colocation,"1525 NW 98th Court, International Corporate Park",Doral,33172,Florida,25.78765,-80.35483,https://www.datacentermap.com/usa/florida/miami/equinix-mi6/
5547,EdgeConneX Miami - EDCMIA01,EdgeConneX,Colocation,2132 NW 114th Ave,Miami,33172,Florida,25.7928135,-80.3806221,https://www.datacentermap.com/usa/florida/miami/edcmia01/
6250,EdgeConneX Miami - EDCMIA02,EdgeConneX,Colocation,475 NE 185th St.,Miami Gardens,33179,Florida,25.9454756,-80.1915,https://www.datacentermap.com/usa/florida/miami/edgeconnex-edcmia02/
12261,CoreSite Miami (MI2),CoreSite,Colocation,2100 NW 84th Ave,Doral,33122,Florida,25.7933177,-80.33358109999999,https://www.datacentermap.com/usa/florida/miami/coresite-miami-mi2/
6674,Navegalo Miami Data Center,Navegalo,Colocation,36 NE 2nd Street,Miami,33132,Florida,25.7758503,-80.1929893,https://www.datacentermap.com/usa/florida/miami/rack-lodge-miami/
1676,Equinix MI2,Equinix,Colocation,36 Northeast Second Street,Miami,33132,Florida,25.776108,-80.193078,https://www.datacentermap.com/usa/florida/miami/switchdata-miami-36ne/
1132,Aptum Miami,Aptum,Colocation,2300 NW 89th Pl,Miami,33172,Florida,25.795032,-80.342568,https://www.datacentermap.com/usa/florida/miami/peer-1-miami/
6389,Volico Miami 2,Volico Data Center,Colocation,36 NE 2nd St,Miami,33132,Florida,25.775811,-80.192958,https://www.datacentermap.com/usa/florida/miami/volico-data-center/
2025,QTS Miami 1 DC1,QTS Data Centers,Colocation,11234 NW 20th St.,Miami,33172,Florida,25.794481,-80.233032,https://www.datacentermap.com/usa/florida/miami/quality-miami-data-center/
3842,South Reach Networks,South Reach Networks,Colocation,36 NE 2nd Street,Miami,33132,Florida,25.776108,-80.193078,https://www.datacentermap.com/usa/florida/miami/interconnect-miami/
8888,Raeden MIA2,Raeden,Colocation,200 SE 1st St,Miami,33131,Florida,25.7732153,-80.1899214,https://www.datacentermap.com/usa/florida/miami/mia2/
9979,Colocation America MiamiDC1,Colocation America,Colocation,36 NE 2nd St,Miami,33132,Florida,25.7758686,-80.1931295,https://www.datacentermap.com/usa/florida/miami/colocation-america-miamidc1/
3454,Net Data,Nettalk .Com Inc.,Colocation,1080 NW 163rd Drive,Miami,33169,Florida,25.9243762,-80.217407,https://www.datacentermap.com/usa/florida/miami/net-data/
4636,NocRoom Miami Colocation and VPS,NocRoom Miami Colocation VPS,Colocation,36 NE 2nd Street,Miami,33132,Florida,25.7758774,-80.1929703,https://www.datacentermap.com/usa/florida/miami/switchmia/
9826,Volico Miami 1,Volico Data Center,Colocation,100N Biscayne Blvd,Miami,33137,Florida,25.7756147,-80.1881889,https://www.datacentermap.com/usa/florida/miami/volico-miami-1/
5561,Cogent Data Center - Doral,"Cogent Communications, Inc.",Colocation,3701 NW 82nd Street,Doral,33166,Florida,25.808003,-80.328712,https://www.datacentermap.com/usa/florida/miami/cogent-miami2/
12760,Cogent Data Center - Hollywood,"Cogent Communications, Inc.",Colocation,3924 Pembroke Rd,Pembroke Park,33021,Florida,25.9949788,-80.1804545,https://www.datacentermap.com/usa/florida/miami/cogent-data-center-hollywood/
638,Stealth-ISS Dedicated Server Store,Stealth - ISS Inc.,Colocation,1953 NW 22nd Street,Miami,33142,Florida,25.7976224,-80.2290855,https://www.datacentermap.com/usa/florida/miami/stealth-iss-data-center/
1686,200 Southeast First Street,Stonerock Capital Partners,Building,200 SE 1st Street,Miami,33131,Florida,25.7732173,-80.1899092,https://www.datacentermap.com/usa/florida/miami/200-technology-center/
10959,AT&T Miami,AT&T Inc.,Colocation,444 NW 79th Ave,Miami,33126,Florida,25.7738018,-80.3252167,https://www.datacentermap.com/usa/florida/miami/att-miami/
920,iM Critical Miami Data Center,iM Critical,Colocation,100 NE 80th Terrace,Miami,33138,Florida,25.848659,-80.195349,https://www.datacentermap.com/usa/florida/miami/miami-data-vault/
6203,Nettogo Data Center,Nettogo,Colocation,11560 SW 120 St,Miami,33176,Florida,25.656253,-80.3820651,https://www.datacentermap.com/usa/florida/miami/nettogo/
9502,Lumen Miami 4,Lumen,Colocation,50 NE 9th St,Miami,33132,Florida,25.7823647,-80.1931295,https://www.datacentermap.com/usa/florida/miami/lumen-miami-4/
9503,Lumen Miami 5,Lumen,Colocation,1109 NW 22nd St,Miami,33127,Florida,25.7979518,-80.2148204,https://www.datacentermap.com/usa/florida/miami/lumen-miami-5/
9824,IPXON Miami,IPXON Networks,Colocation,50 NE 9th St,Miami,33132,Florida,25.7823647,-80.1931295,https://www.datacentermap.com/usa/florida/miami/ipxon-miami/
6794,Carrierhouse Data Center,Carrierhouse Data Center,Colocation,1100 NW 163rd Drive,Miami,33169,Florida,25.9240941,-80.2177704,https://www.datacentermap.com/usa/florida/miami/carrierhouse-data-center/
1213,Verizon Miami,Verizon Communications Inc.,Colocation,16563 NW 15th Ave,Miami,33169,Florida,25.9251015,-80.224559,https://www.datacentermap.com/usa/florida/miami/xo-miami/
5381,Lumen Miami 3,Lumen,Colocation,200 SE First Street,Miami,33131,Florida,25.7732197,-80.1900026,https://www.datacentermap.com/usa/florida/miami/level3-miami3/
1474,Lumen Miami,Lumen,Colocation,49 N.W. 5th Street,Miami,33128,Florida,25.778951,-80.194823,https://www.datacentermap.com/usa/florida/miami/level3-miami/
3824,Hivelocity - Tampa 1,Hivelocity,Colocation,8010 Woodland Center Blvd.,Tampa,33614,Florida,28.0199528,-82.5246385,https://www.datacentermap.com/usa/florida/tampa/hivelocity/
6550,Hivelocity - Tampa 2,Hivelocity,Colocation,5908 Hampton Oaks Parkway,Tampa,33610,Florida,28.0048354,-82.3576682,https://www.datacentermap.com/usa/florida/tampa/hivelocity-tpa2/
5596,Cologix LAK1,Cologix,Colocation,2850 Interstate Drive,Lakeland,33805,Florida,28.07966,-81.975166,https://www.datacentermap.com/usa/florida/tampa/cologix-lakeland/
858,Flexential Tampa - West Data Center,Flexential,Colocation,9417 Corporate Lake Drive,Tampa,33634,Florida,28.035364,-82.540695,https://www.datacentermap.com/usa/florida/tampa/flexential-tampa-west/
6939,Flexential Tampa - North Data Center,Flexential,Colocation,8350 Parkedge Drive,Tampa,33637,Florida,28.0736168,-82.3685534,https://www.datacentermap.com/usa/florida/tampa/flexential-tampa/
1603,E Solutions Data Center,WOW Business/E Solutions,Colocation,400 North Tampa Street,Tampa,33602,Florida,27.9473436,-82.4587643,https://www.datacentermap.com/usa/florida/tampa/e-solutions-corporation/
7466,Centersquare - Tampa TPA1-A,Centersquare,Colocation,9310 Florida Palm Dr.,Tampa,33619,Florida,27.945267,-82.351323,https://www.datacentermap.com/usa/florida/tampa/cyxtera-tpa1/
1492,365 Data Centers - Tampa,365 Data Centers,Colocation,655 N Franklin St.,Tampa,33602,Florida,27.9496073,-82.4583528,https://www.datacentermap.com/usa/florida/tampa/switchdata-tampa/
2528,Datatech Hosting Tampa,Data-Tech,Colocation,7904 Hopi Place,Tampa,33634,Florida,28.019224,-82.5297779,https://www.datacentermap.com/usa/florida/tampa/datatech-hosting/
