fips,water_score,land_score,zoning_score,fiber_score,power_score
01027,0.0,7.304481811942964,74.43608136284361,92.0227362,2.289012971258686
01027,0.0,7.304481811942964,74.43608136284361,92.0227362,2.289012971258686
01029,40.0,93.8397836477323,42.28633731033933,86.9431429,57.122344599876286
01029,40.0,93.8397836477323,42.28633731033933,86.9431429,57.122344599876286
01029,40.0,93.8397836477323,42.28633731033933,86.9431429,57.122344599876286
01031,0.0,95.16547230747389,85.89713300264535,99.4110372,13.143179852540909
01031,0.0,95.16547230747389,85.89713300264535,100.0,13.143179852540909
01031,0.0,95.16547230747389,85.89713300264535,99.39231889999999,13.143179852540909
01031,0.0,95.16547230747389,85.89713300264535,99.51662639999999,13.143179852540909
01031,0.0,95.16547230747389,85.89713300264535,99.1566265,13.143179852540909
01033,40.0,39.03138652162955,51.67644929977847,96.0492228,53.10898619706911
01033,40.0,39.03138652162955,51.67644929977847,100.0,53.10898619706911
01033,40.0,39.03138652162955,51.67644929977847,95.8792137,53.10898619706911
01033,40.0,39.03138652162955,51.67644929977847,96.0492228,53.10898619706911
01035,100.0,21.01097899939115,59.08246923629249,89.0751086,58.164802507064294
01035,100.0,21.01097899939115,59.08246923629249,89.0751086,58.164802507064294
01035,100.0,21.01097899939115,59.08246923629249,89.0751086,58.164802507064294
01037,40.0,36.67616085030294,56.768214375822765,95.6498292,71.37388486298623
01037,40.0,36.67616085030294,56.768214375822765,95.6498292,71.37388486298623
01037,40.0,36.67616085030294,56.768214375822765,95.6498292,71.37388486298623
01039,100.0,94.94168621862148,92.83886703240296,95.33965549999999,49.0543522944422
01039,100.0,94.94168621862148,92.83886703240296,100.0,49.0543522944422
01039,100.0,94.94168621862148,92.83886703240296,95.2847184,49.0543522944422
01039,100.0,94.94168621862148,92.83886703240296,100.0,49.0543522944422
01039,100.0,94.94168621862148,92.83886703240296,95.2178576,49.0543522944422
01041,100.0,86.39459665427583,44.57175263041007,86.49769590000001,76.14231438007727
01041,100.0,86.39459665427583,44.57175263041007,86.49769590000001,76.14231438007727
01041,100.0,86.39459665427583,44.57175263041007,98.9583333,76.14231438007727
01041,100.0,86.39459665427583,44.57175263041007,86.4184444,76.14231438007727
01043,100.0,59.085560485094234,80.66527520241372,99.8040877,58.337953273868294
01043,100.0,59.085560485094234,80.66527520241372,100.0,58.337953273868294
01043,100.0,59.085560485094234,80.66527520241372,99.7981892,58.337953273868294
01043,100.0,59.085560485094234,80.66527520241372,100.0,58.337953273868294
01043,100.0,59.085560485094234,80.66527520241372,99.8039631,58.337953273868294
01045,100.0,96.10199014129151,78.024211440828,98.78273180000001,27.799591228842036
01045,100.0,96.10199014129151,78.024211440828,100.0,27.799591228842036
01045,100.0,96.10199014129151,78.024211440828,98.7125749,27.799591228842036
01045,100.0,96.10199014129151,78.024211440828,98.78273180000001,27.799591228842036
01047,100.0,58.43488939222377,23.48193916555229,99.9918287,98.8840553030748
01047,100.0,58.43488939222377,23.48193916555229,100.0,98.8840553030748
01047,100.0,58.43488939222377,23.48193916555229,99.9916729,98.8840553030748
01047,100.0,58.43488939222377,23.48193916555229,99.9918287,98.8840553030748
01049,100.0,56.34853063589282,17.171219227926372,99.375063,70.26287014206474
01049,100.0,56.34853063589282,17.171219227926372,100.0,70.26287014206474
01049,100.0,56.34853063589282,17.171219227926372,99.367863,70.26287014206474
01049,100.0,56.34853063589282,17.171219227926372,99.375063,70.26287014206474
01051,40.0,55.09469673031884,90.10436433653322,99.81771780000001,23.492428385313
01051,40.0,55.09469673031884,90.10436433653322,100.0,23.492428385313
01051,40.0,55.09469673031884,90.10436433653322,99.8118532,23.492428385313
01051,40.0,55.09469673031884,90.10436433653322,100.0,23.492428385313
01051,40.0,55.09469673031884,90.10436433653322,99.8176957,23.492428385313
01053,55.217760000000006,25.38333528368423,47.81293339781968,91.1215955,11.355191061030379
01053,55.217760000000006,25.38333528368423,47.81293339781968,100.0,11.355191061030379
01053,55.217760000000006,25.38333528368423,47.81293339781968,91.0132847,11.355191061030379
01053,55.217760000000006,25.38333528368423,47.81293339781968,100.0,11.355191061030379
01053,55.217760000000006,25.38333528368423,47.81293339781968,91.1166423,11.355191061030379
01055,100.0,76.33631336721415,96.46183687522257,98.7624119,57.626271066161415
01055,100.0,76.33631336721415,96.46183687522257,100.0,57.626271066161415
01055,100.0,76.33631336721415,96.46183687522257,98.5963767,57.626271066161415
01055,100.0,76.33631336721415,96.46183687522257,98.7624119,57.626271066161415
01057,0.0,22.952479381893898,92.7338137430436,94.2460446,97.6716098359761
01057,0.0,22.952479381893898,92.7338137430436,94.2460446,97.6716098359761
01057,0.0,22.952479381893898,92.7338137430436,94.2460446,97.6716098359761
01059,40.0,84.1159547258264,70.44670819992676,96.1292747,36.298321292577064
01059,40.0,84.1159547258264,70.44670819992676,100.0,36.298321292577064
01059,40.0,84.1159547258264,70.44670819992676,96.0868739,36.298321292577064
01059,40.0,84.1159547258264,70.44670819992676,96.1292747,36.298321292577064
01061,100.0,79.30464422300344,36.18519811989488,99.9654266,54.94616919561496
01061,100.0,79.30464422300344,36.18519811989488,100.0,54.94616919561496
01061,100.0,79.30464422300344,36.18519811989488,99.9654195,54.94616919561496
01061,100.0,79.30464422300344,36.18519811989488,100.0,54.94616919561496
01061,100.0,79.30464422300344,36.18519811989488,99.9559005,54.94616919561496
01063,40.0,41.90209179903812,40.578024100086665,96.6335404,52.91033975219508
01063,40.0,41.90209179903812,40.578024100086665,96.6335404,52.91033975219508
01063,40.0,41.90209179903812,40.578024100086665,96.6335404,52.91033975219508
01065,100.0,36.07144662676603,6.629599608616099,96.890934,81.49038666390528
01065,100.0,36.07144662676603,6.629599608616099,96.890934,81.49038666390528
01065,100.0,36.07144662676603,6.629599608616099,96.890934,81.49038666390528
01067,40.0,12.11242087223785,41.86389212378838,97.1195992,2.295401146211362
01067,40.0,12.11242087223785,41.86389212378838,97.1195992,2.295401146211362
01067,40.0,12.11242087223785,41.86389212378838,97.1195992,2.295401146211362
01069,0.0,58.210545581026686,79.68856062326402,99.2225859,66.06359615683608
01069,0.0,58.210545581026686,79.68856062326402,100.0,66.06359615683608
01069,0.0,58.210545581026686,79.68856062326402,99.1475361,66.06359615683608
01069,0.0,58.210545581026686,79.68856062326402,99.4768311,66.06359615683608
01069,0.0,58.210545581026686,79.68856062326402,98.915009,66.06359615683608
01071,90.755344,83.7764046404759,4.233970663172803,80.419483,61.58116238626468
01071,90.755344,83.7764046404759,4.233970663172803,100.0,61.58116238626468
01071,90.755344,83.7764046404759,4.233970663172803,80.1427461,61.58116238626468
01071,90.755344,83.7764046404759,4.233970663172803,80.419483,61.58116238626468
01073,51.67816,92.86754112580054,60.77859446080407,99.76774929999999,25.076687702154775
01073,51.67816,92.86754112580054,60.77859446080407,99.9894504,25.076687702154775
01073,51.67816,92.86754112580054,60.77859446080407,99.6542036,25.076687702154775
01073,51.67816,92.86754112580054,60.77859446080407,99.76774929999999,25.076687702154775
01075,39.926688,65.78176686090183,36.39237047285957,95.0155133,99.44764399852366
01075,39.926688,65.78176686090183,36.39237047285957,95.0155133,99.44764399852366
01075,39.926688,65.78176686090183,36.39237047285957,95.0155133,99.44764399852366
01077,40.0,64.54602714303282,52.829980839501,97.2624169,63.14830019378013
01077,40.0,64.54602714303282,52.829980839501,100.0,63.14830019378013
01077,40.0,64.54602714303282,52.829980839501,97.146019,63.14830019378013
01077,40.0,64.54602714303282,52.829980839501,97.2624169,63.14830019378013
01079,40.0,50.75010934409053,3.3332519503902813,85.0842335,49.42518240815868
01079,40.0,50.75010934409053,3.3332519503902813,85.0842335,49.42518240815868
01079,40.0,50.75010934409053,3.3332519503902813,92.6464564,49.42518240815868
01079,40.0,50.75010934409053,3.3332519503902813,75.9718623,49.42518240815868
01081,27.325711999999996,15.6526992176944,6.037089400571006,99.76970320000001,14.97182663984904
01081,27.325711999999996,15.6526992176944,6.037089400571006,100.0,14.97182663984904
01081,27.325711999999996,15.6526992176944,6.037089400571006,99.7323022,14.97182663984904
01081,27.325711999999996,15.6526992176944,6.037089400571006,99.76970320000001,14.97182663984904
01083,99.391968,60.88337894338897,14.172202320758476,97.6953381,50.874410266730884
01083,99.391968,60.88337894338897,14.172202320758476,100.0,50.874410266730884
01083,99.391968,60.88337894338897,14.172202320758476,97.5266014,50.874410266730884
01083,99.391968,60.88337894338897,14.172202320758476,97.6953381,50.874410266730884
01085,28.883136,10.504503655313647,70.32019177068591,93.9228672,43.0852926831087
01085,28.883136,10.504503655313647,70.32019177068591,93.9228672,43.0852926831087
01085,28.883136,10.504503655313647,70.32019177068591,93.9228672,43.0852926831087
01087,80.0,79.98195041701754,46.75597466900142,98.0851339,14.274519485743586
01087,80.0,79.98195041701754,46.75597466900142,100.0,14.274519485743586
01087,80.0,79.98195041701754,46.75597466900142,98.0586345,14.274519485743586
01087,80.0,79.98195041701754,46.75597466900142,98.0851339,14.274519485743586
01089,55.076176,61.62776759936324,79.41556544551808,97.194623,0.9480292053552608
01089,55.076176,61.62776759936324,79.41556544551808,100.0,0.9480292053552608
01089,55.076176,61.62776759936324,79.41556544551808,96.2387358,0.9480292053552608
01089,55.076176,61.62776759936324,79.41556544551808,97.1504307,0.9480292053552608
01089,55.076176,61.62776759936324,79.41556544551808,97.2022382,0.9480292053552608
01091,100.0,73.03111523177338,25.681821295477135,99.97076630000001,56.95024146123387
01091,100.0,73.03111523177338,25.681821295477135,100.0,56.95024146123387
01091,100.0,73.03111523177338,25.681821295477135,99.9706327,56.95024146123387
01091,100.0,73.03111523177338,25.681821295477135,99.97076630000001,56.95024146123387
01093,100.0,40.118486721153005,71.82546383386045,96.2107562,85.19244656936351
01093,100.0,40.118486721153005,71.82546383386045,96.2107562,85.19244656936351
01093,100.0,40.118486721153005,71.82546383386045,96.2107562,85.19244656936351
01095,0.0113267199999999,92.76765978335033,72.49822862371335,98.93887409999999,9.334203712391997
01095,0.0113267199999999,92.76765978335033,72.49822862371335,100.0,9.334203712391997
01095,0.0113267199999999,92.76765978335033,72.49822862371335,98.8627852,9.334203712391997
01095,0.0113267199999999,92.76765978335033,72.49822862371335,99.72577700000001,9.334203712391997
01095,0.0113267199999999,92.76765978335033,72.49822862371335,98.88008740000001,9.334203712391997
01097,87.78208,88.84235935679968,91.90732671368342,96.8895525,5.804237881609275
01097,87.78208,88.84235935679968,91.90732671368342,100.0,5.804237881609275
01097,87.78208,88.84235935679968,91.90732671368342,96.39673979999999,5.804237881609275
01097,87.78208,88.84235935679968,91.90732671368342,100.0,5.804237881609275
01097,87.78208,88.84235935679968,91.90732671368342,96.8892376,5.804237881609275
01099,100.0,72.7818029363058,19.76821571949833,76.43778180000001,93.63749008862881
01099,100.0,72.7818029363058,19.76821571949833,100.0,93.63749008862881
01099,100.0,72.7818029363058,19.76821571949833,76.3235294,93.63749008862881
01099,100.0,72.7818029363058,19.76821571949833,76.43778180000001,93.63749008862881
01101,100.0,21.96883154407213,65.04171312914012,99.2440929,99.56494935849537
01101,100.0,21.96883154407213,65.04171312914012,100.0,99.56494935849537
01101,100.0,21.96883154407213,65.04171312914012,99.1256008,99.56494935849537
01101,100.0,21.96883154407213,65.04171312914012,100.0,99.56494935849537
01101,100.0,21.96883154407213,65.04171312914012,99.2440551,99.56494935849537
01103,100.0,10.988497327973857,28.185155517323125,98.7084748,64.66020539850611
01103,100.0,10.988497327973857,28.185155517323125,100.0,64.66020539850611
01103,100.0,10.988497327973857,28.185155517323125,98.5746822,64.66020539850611
01103,100.0,10.988497327973857,28.185155517323125,98.7084748,64.66020539850611
01105,0.0,35.18178336309307,72.34400858663238,99.98877350000001,25.793227715665534
01105,0.0,35.18178336309307,72.34400858663238,99.98877350000001,25.793227715665534
01105,0.0,35.18178336309307,72.34400858663238,99.98877350000001,25.793227715665534
01107,40.0,97.42752421252369,66.83694673705341,95.5551466,80.48384486866466
01107,40.0,97.42752421252369,66.83694673705341,95.5551466,80.48384486866466
01107,40.0,97.42752421252369,66.83694673705341,95.5551466,80.48384486866466
01109,0.0,40.46616318084331,57.06908271577693,97.5422974,64.70740615048774
01109,0.0,40.46616318084331,57.06908271577693,100.0,64.70740615048774
01109,0.0,40.46616318084331,57.06908271577693,97.50542300000001,64.70740615048774
01109,0.0,40.46616318084331,57.06908271577693,99.9664204,64.70740615048774
01109,0.0,40.46616318084331,57.06908271577693,97.0217062,64.70740615048774
01111,100.0,26.67651524999648,84.23791094931205,95.66417560000001,32.68423922990459
01111,100.0,26.67651524999648,84.23791094931205,95.66417560000001,32.68423922990459
01111,100.0,26.67651524999648,84.23791094931205,95.66417560000001,32.68423922990459
01113,40.0,21.225437517169922,69.71739659664112,99.8297044,34.17000027843551
01113,40.0,21.225437517169922,69.71739659664112,100.0,34.17000027843551
01113,40.0,21.225437517169922,69.71739659664112,99.8237331,34.17000027843551
01113,40.0,21.225437517169922,69.71739659664112,99.8297044,34.17000027843551
01115,100.0,30.796397938667177,63.73791498579517,99.68964890000001,68.86694001191022
01115,100.0,30.796397938667177,63.73791498579517,100.0,68.86694001191022
01115,100.0,30.796397938667177,63.73791498579517,99.6737253,68.86694001191022
01115,100.0,30.796397938667177,63.73791498579517,99.68964890000001,68.86694001191022
01117,55.500928,70.34143149001594,5.311269127658003,99.811788,11.781553197661133
01117,55.500928,70.34143149001594,5.311269127658003,100.0,11.781553197661133
01117,55.500928,70.34143149001594,5.311269127658003,99.7790312,11.781553197661133
01117,55.500928,70.34143149001594,5.311269127658003,99.811788,11.781553197661133
01119,100.0,53.080526317215806,78.34870337354906,91.6429764,3.858183395879178
01119,100.0,53.080526317215806,78.34870337354906,91.6429764,3.858183395879178
01119,100.0,53.080526317215806,78.34870337354906,91.6429764,3.858183395879178
01121,54.368255999999995,25.827958061947054,31.122045614280324,99.7750458,26.05006259014514
01121,54.368255999999995,25.827958061947054,31.122045614280324,100.0,26.05006259014514
01121,54.368255999999995,25.827958061947054,31.122045614280324,99.7642027,26.05006259014514
01121,54.368255999999995,25.827958061947054,31.122045614280324,99.7750458,26.05006259014514
01123,100.0,89.88706147712563,88.87092945380533,98.27675430000001,45.605026853472
01123,100.0,89.88706147712563,88.87092945380533,100.0,45.605026853472
01123,100.0,89.88706147712563,88.87092945380533,98.2548084,45.605026853472
01123,100.0,89.88706147712563,88.87092945380533,98.27675430000001,45.605026853472
01125,100.0,45.97314799449027,92.66770991077321,93.65079370000001,21.1000616721872
01125,100.0,45.97314799449027,92.66770991077321,100.0,21.1000616721872
01125,100.0,45.97314799449027,92.66770991077321,93.1980676,21.1000616721872
01125,100.0,45.97314799449027,92.66770991077321,93.65079370000001,21.1000616721872
01127,100.0,14.973530593893624,63.08587180407898,99.3936964,14.551272257439019
01127,100.0,14.973530593893624,63.08587180407898,100.0,14.551272257439019
01127,100.0,14.973530593893624,63.08587180407898,99.3810425,14.551272257439019
01127,100.0,14.973530593893624,63.08587180407898,99.3936964,14.551272257439019
01129,0.1982175999999999,54.386106216658646,97.93182877867336,74.0958116,8.616869065315157
01129,0.1982175999999999,54.386106216658646,97.93182877867336,74.0958116,8.616869065315157
01129,0.1982175999999999,54.386106216658646,97.93182877867336,100.0,8.616869065315157
01129,0.1982175999999999,54.386106216658646,97.93182877867336,74.0750629,8.616869065315157
01131,40.0,23.319580730083157,40.4442142314995,99.9910064,72.67240250293098
01131,40.0,23.319580730083157,40.4442142314995,99.9910064,72.67240250293098
01131,40.0,23.319580730083157,40.4442142314995,99.9910064,72.67240250293098
01133,100.0,37.19796939366239,1.4564903581374966,89.4152904,63.14045980916758
01133,100.0,37.19796939366239,1.4564903581374966,89.4152904,63.14045980916758
01133,100.0,37.19796939366239,1.4564903581374966,89.4152904,63.14045980916758
02013,40.0,70.33568573396754,57.82455988541286,1.6472522,40.63206751179194
02013,40.0,70.33568573396754,57.82455988541286,1.6472522,40.63206751179194
02013,40.0,70.33568573396754,57.82455988541286,15.9356725,40.63206751179194
02013,40.0,70.33568573396754,57.82455988541286,1.6026161,40.63206751179194
02016,4.7855392,52.21171934293106,54.9260991470364,2.9333169,80.51857870633434
02016,4.7855392,52.21171934293106,54.9260991470364,2.9333169,80.51857870633434
02016,4.7855392,52.21171934293106,54.9260991470364,11.3991359,80.51857870633434
02016,4.7855392,52.21171934293106,54.9260991470364,2.7137007,80.51857870633434
02020,73.62368000000001,80.46719285295266,73.14835155617648,44.1328684,37.47454348130035
02020,73.62368000000001,80.46719285295266,73.14835155617648,99.9674797,37.47454348130035
02020,73.62368000000001,80.46719285295266,73.14835155617648,40.7935427,37.47454348130035
02020,73.62368000000001,80.46719285295266,73.14835155617648,94.8717949,37.47454348130035
02020,73.62368000000001,80.46719285295266,73.14835155617648,43.9140372,37.47454348130035
02050,100.0,20.211809361530207,37.72875397797634,0.9085878000000001,3.786773268996513
02050,100.0,20.211809361530207,37.72875397797634,100.0,3.786773268996513
02050,100.0,20.211809361530207,37.72875397797634,0.8754118,3.786773268996513
02050,100.0,20.211809361530207,37.72875397797634,8.8695958,3.786773268996513
02050,100.0,20.211809361530207,37.72875397797634,0.793683,3.786773268996513
02060,0.0,95.75538398835062,12.975263667453675,46.423768700000004,48.08284460731166
02060,0.0,95.75538398835062,12.975263667453675,46.423768700000004,48.08284460731166
02060,0.0,95.75538398835062,12.975263667453675,70.9058893,48.08284460731166
02060,0.0,95.75538398835062,12.975263667453675,39.7270538,48.08284460731166
02063,0.0,33.9721647552386,2.8137701055429787,26.291700000000002,47.68024711020408
02063,0.0,33.9721647552386,2.8137701055429787,26.291700000000002,47.68024711020408
02063,0.0,33.9721647552386,2.8137701055429787,51.2226512,47.68024711020408
02063,0.0,33.9721647552386,2.8137701055429787,26.2029882,47.68024711020408
02066,0.0,68.63026878008445,44.16738076855072,21.1302871,17.67056150694494
02066,0.0,68.63026878008445,44.16738076855072,21.1302871,17.67056150694494
02066,0.0,68.63026878008445,44.16738076855072,50.0832639,17.67056150694494
02066,0.0,68.63026878008445,44.16738076855072,20.8369653,17.67056150694494
02068,100.0,66.39148582251046,45.344422127828,8.2266561,69.76002618930447
02068,100.0,66.39148582251046,45.344422127828,8.2266561,69.76002618930447
02068,100.0,66.39148582251046,45.344422127828,59.8591549,69.76002618930447
02068,100.0,66.39148582251046,45.344422127828,7.807502400000001,69.76002618930447
02070,100.0,12.432311339953072,30.558155976822043,4.158435600000001,25.891644325383233
02070,100.0,12.432311339953072,30.558155976822043,4.158435600000001,25.891644325383233
02070,100.0,12.432311339953072,30.558155976822043,31.3733113,25.891644325383233
02070,100.0,12.432311339953072,30.558155976822043,3.6503357,25.891644325383233
02090,100.0,41.2821190096659,69.02279306917706,33.5562545,82.26838268046308
02090,100.0,41.2821190096659,69.02279306917706,100.0,82.26838268046308
02090,100.0,41.2821190096659,69.02279306917706,32.8639898,82.26838268046308
02090,100.0,41.2821190096659,69.02279306917706,33.5562545,82.26838268046308
02100,100.0,54.398500755270376,44.24268339279157,12.8799922,92.05019533647895
02100,100.0,54.398500755270376,44.24268339279157,12.8799922,92.05019533647895
02100,100.0,54.398500755270376,44.24268339279157,100.0,92.05019533647895
02100,100.0,54.398500755270376,44.24268339279157,12.8597463,92.05019533647895
02105,100.0,35.84463061235649,65.2575714670433,21.030444,14.88941160375411
02105,100.0,35.84463061235649,65.2575714670433,21.030444,14.88941160375411
02105,100.0,35.84463061235649,65.2575714670433,84.9277357,14.88941160375411
02105,100.0,35.84463061235649,65.2575714670433,20.7074801,14.88941160375411
02110,100.0,35.70007442638756,58.9900367374689,8.9665275,78.42357647393642
02110,100.0,35.70007442638756,58.9900367374689,98.8938053,78.42357647393642
02110,100.0,35.70007442638756,58.9900367374689,8.5422625,78.42357647393642
02110,100.0,35.70007442638756,58.9900367374689,57.790493,78.42357647393642
02110,100.0,35.70007442638756,58.9900367374689,7.786266,78.42357647393642
02122,58.47419199999999,78.25455286749371,26.47458587811692,17.194129,66.76757249110827
02122,58.47419199999999,78.25455286749371,26.47458587811692,100.0,66.76757249110827
02122,58.47419199999999,78.25455286749371,26.47458587811692,17.1335715,66.76757249110827
02122,58.47419199999999,78.25455286749371,26.47458587811692,62.081527,66.76757249110827
02122,58.47419199999999,78.25455286749371,26.47458587811692,9.7000484,66.76757249110827
02130,100.0,3.255249085377099,61.11966385316182,6.7401009,59.95064386368006
02130,100.0,3.255249085377099,61.11966385316182,98.0689655,59.95064386368006
02130,100.0,3.255249085377099,61.11966385316182,6.4025975,59.95064386368006
02130,100.0,3.255249085377099,61.11966385316182,97.38751810000001,59.95064386368006
02130,100.0,3.255249085377099,61.11966385316182,6.4218079999999995,59.95064386368006
02150,80.0,35.97717094418324,96.52622767292475,4.0138654,60.377698177830894
02150,80.0,35.97717094418324,96.52622767292475,100.0,60.377698177830894
02150,80.0,35.97717094418324,96.52622767292475,3.9727611000000005,60.377698177830894
02150,80.0,35.97717094418324,96.52622767292475,25.470890400000002,60.377698177830894
02150,80.0,35.97717094418324,96.52622767292475,3.5847591999999997,60.377698177830894
02158,40.0,42.25429184157403,36.9455460338763,0.0,53.44835159027031
02158,40.0,42.25429184157403,36.9455460338763,0.0,53.44835159027031
02158,40.0,42.25429184157403,36.9455460338763,0.0,53.44835159027031
02158,40.0,42.25429184157403,36.9455460338763,0.0,53.44835159027031
02164,55.217760000000006,78.44868126732194,69.49104543797277,3.0646903,76.35204452542266
02164,55.217760000000006,78.44868126732194,69.49104543797277,3.0646903,76.35204452542266
02164,55.217760000000006,78.44868126732194,69.49104543797277,26.993816399999996,76.35204452542266
02164,55.217760000000006,78.44868126732194,69.49104543797277,2.7475051,76.35204452542266
02170,100.0,84.5663134541997,94.80844929133758,23.333105800000002,62.48582224249388
02170,100.0,84.5663134541997,94.80844929133758,100.0,62.48582224249388
02170,100.0,84.5663134541997,94.80844929133758,23.1481913,62.48582224249388
02170,100.0,84.5663134541997,94.80844929133758,34.4061547,62.48582224249388
02170,100.0,84.5663134541997,94.80844929133758,10.7421705,62.48582224249388
02180,83.53456,61.745237626638406,94.60113815882663,3.1470586000000003,74.3351542975148
02180,83.53456,61.745237626638406,94.60113815882663,3.1470586000000003,74.3351542975148
02180,83.53456,61.745237626638406,94.60113815882663,14.5596448,74.3351542975148
02180,83.53456,61.745237626638406,94.60113815882663,2.8923641,74.3351542975148
02185,100.0,70.46869849529644,7.459849120932905,5.4830606,74.7184384908939
02185,100.0,70.46869849529644,7.459849120932905,5.4830606,74.7184384908939
02185,100.0,70.46869849529644,7.459849120932905,70.05093380000001,74.7184384908939
02185,100.0,70.46869849529644,7.459849120932905,5.3987069,74.7184384908939
02188,76.738528,51.563648649906845,38.258477694692196,5.4780846,12.761793429187374
02188,76.738528,51.563648649906845,38.258477694692196,5.4780846,12.761793429187374
02188,76.738528,51.563648649906845,38.258477694692196,86.36562909999999,12.761793429187374
02188,76.738528,51.563648649906845,38.258477694692196,5.2867671,12.761793429187374
02195,24.9754176,85.92209413948203,1.7765456180358297,18.2132555,44.47573568422223
02195,24.9754176,85.92209413948203,1.7765456180358297,18.2132555,44.47573568422223
02195,24.9754176,85.92209413948203,1.7765456180358297,100.0,44.47573568422223
02195,24.9754176,85.92209413948203,1.7765456180358297,18.158384899999998,44.47573568422223
02198,75.03952000000001,9.348533442045836,76.01344448172014,14.2859299,49.62363507058774
02198,75.03952000000001,9.348533442045836,76.01344448172014,14.2859299,49.62363507058774
02198,75.03952000000001,9.348533442045836,76.01344448172014,34.50806,49.62363507058774
02198,75.03952000000001,9.348533442045836,76.01344448172014,13.7216214,49.62363507058774
02220,64.987056,87.50511535718772,12.174701503865059,9.268674,17.044946804806894
02220,64.987056,87.50511535718772,12.174701503865059,99.6,17.044946804806894
02220,64.987056,87.50511535718772,12.174701503865059,9.114923699999999,17.044946804806894
02220,64.987056,87.50511535718772,12.174701503865059,100.0,17.044946804806894
02220,64.987056,87.50511535718772,12.174701503865059,9.2131393,17.044946804806894
02230,40.0,24.336461583073053,42.380768198494835,9.1095734,11.039579234967523
02230,40.0,24.336461583073053,42.380768198494835,9.1095734,11.039579234967523
02230,40.0,24.336461583073053,42.380768198494835,18.814638,11.039579234967523
02230,40.0,24.336461583073053,42.380768198494835,6.8158315,11.039579234967523
